K,F,F_Hopf,DeltaF,iK
0.0326514285714285,0.0103012861535345,0.010127786153534483,0.0001735000000000174,352
0.0327271428571428,0.0103471410106394,0.010173641010639417,0.0001734999999999827,353
0.0328028571428571,0.0103931308123642,0.010219630812364232,0.00017349999999996882,354
0.0328785714285714,0.0104392559656169,0.01026575596561688,0.00017350000000002086,355
0.0329542857142857,0.010485516880014801,0.010312016880014839,0.00017349999999996188,356
0.03303,0.010531913967907501,0.010358413967907543,0.0001734999999999584,357
0.0331057142857142,0.0105784476443994,0.010404947644399365,0.00017350000000003474,358
0.0331814285714285,0.0106251183273731,0.010451618327373069,0.00017350000000003127,359
0.0332571428571428,0.010671926437512701,0.010498426437512746,0.00017349999999995494,360
0.0333328571428571,0.0107188723983279,0.010545372398327875,0.00017350000000002433,361
0.0334085714285714,0.010765956636177298,0.010592456636177298,0.00017350000000000004,362
0.0334842857142857,0.0108131795802935,0.010639679580293486,0.00017350000000001392,363
0.03356,0.010860541662807099,0.010687041662807123,0.00017349999999997576,364
0.0336357142857142,0.0109080433187719,0.01073454331877189,0.00017350000000001045,365
0.0337114285714285,0.010955684986190001,0.010782184986190026,0.00017349999999997576,366
0.0337871428571428,0.0110034671060373,0.010829967106037307,0.0001734999999999931,367
0.0338628571428571,0.0110513901222891,0.010877890122289145,0.00017349999999995494,368
0.0339385714285714,0.011099454481946599,0.010925954481946679,0.00017349999999992025,369
0.0340142857142857,0.011147660635062999,0.010974160635063047,0.00017349999999995147,370
0.03409,0.0112290090347703,0.011022509034770325,0.00020649999999997407,371
0.0341657142857142,0.0112445001373065,0.011071000137306448,0.00017350000000005208,372
0.0342414285714285,0.0113261344020428,0.011119634402042777,0.00020650000000002264,373
0.0343171428571428,0.0113749122915116,0.011168412291511637,0.00020649999999996366,374
0.0343928571428571,0.0114238342714345,0.01121733427143446,0.00020650000000003998,375
0.0344685714285714,0.0114729008107502,0.011266400810750268,0.00020649999999993243,376
0.0345442857142857,0.011522112381644401,0.011315612381644392,0.00020650000000000876,377
0.03462,0.011571469459577599,0.011364969459577635,0.00020649999999996366,378
0.0346957142857142,0.0116209725233156,0.011414472523315587,0.00020650000000001223,379
0.0347714285714285,0.0116706220549589,0.011464122054958892,0.00020650000000000876,380
0.0348471428571428,0.0117204185399729,0.011513918539972953,0.0002064999999999463,381
0.0349228571428571,0.011770362467218801,0.011563862467218848,0.00020649999999995325,382
0.0349985714285714,0.011820454328984199,0.01161395432898419,0.00020650000000000876,383
0.0350742857142857,0.011870694621014501,0.011664194621014569,0.00020649999999993243,384
0.03515,0.0119210838425452,0.011714583842545277,0.00020649999999992202,385
0.0352257142857142,0.0119716224963334,0.01176512249633336,0.00020650000000003998,386
0.0353014285714285,0.0120223110886905,0.011815811088690453,0.00020650000000004692,387
0.0353771428571428,0.0120731501295155,0.011866650129515495,0.0002065000000000053,388
0.0354528571428571,0.012124140132328098,0.01191764013232812,0.00020649999999997753,389
0.0355285714285714,0.0122082816143026,0.011968781614302641,0.0002394999999999585,390
0.0356042857142857,0.0122595750963022,0.0120200750963022,0.00023950000000000013,391
0.03568,0.012311021102913398,0.012071521102913436,0.00023949999999996197,392
0.0357557142857142,0.012362620162481599,0.012123120162481592,0.00023950000000000707,393
0.0358314285714285,0.0124143728071462,0.012174872807146228,0.00023949999999997237,394
0.0359071428571428,0.0124662795728771,0.012226779572877086,0.000239500000000014,395
0.0359828571428571,0.012518340999510599,0.012278840999510605,0.0002394999999999932,396
0.0360585714285714,0.012570557630786901,0.012331057630786964,0.00023949999999993768,397
0.0361342857142857,0.012622930014387398,0.012383430014387464,0.0002394999999999342,398
0.03621,0.012675458701972401,0.012435958701972477,0.0002394999999999238,399
0.0362857142857142,0.012728144249219801,0.012488644249219825,0.00023949999999997584,400
0.0363614285714285,0.012780987215864001,0.012541487215863928,0.000239500000000073,401
0.0364371428571428,0.012833988165734899,0.012594488165734871,0.00023950000000002789,402
0.0365128571428571,0.0128871476667985,0.012647647666798524,0.00023949999999997584,403
0.0365885714285714,0.012940466291197099,0.012700966291197116,0.00023949999999998278,404
0.0366642857142857,0.0129939446152901,0.012754444615290149,0.00023949999999995156,405
0.03674,0.013047583219695801,0.012808083219695829,0.00023949999999997237,406
0.0368157142857142,0.013101382689333401,0.01286188268933338,0.00023950000000002095,407
0.0368914285714285,0.0131553436134657,0.012915843613465663,0.00023950000000003656,408
0.0369671428571428,0.0132094665857422,0.012969966585742253,0.0002394999999999481,409
0.0370428571428571,0.0132637522042433,0.01302425220424333,0.0002394999999999689,410
0.0371185714285714,0.0133512010715241,0.013078701071524097,0.0002725000000000019,411
0.0371942857142857,0.013405813794659702,0.013133313794659741,0.0002724999999999603,412
0.03727,0.013460590985291,0.013188090985291015,0.00027249999999998456,413
0.0373457142857142,0.0135155332596704,0.013243033259670405,0.00027249999999999497,414
0.0374214285714285,0.0135706412387092,0.013298141238709218,0.0002724999999999811,415
0.0374971428571428,0.0136259155480246,0.01335341554802462,0.0002724999999999811,416
0.0375728571428571,0.0136813568179881,0.013408856817988098,0.0002725000000000019,417
0.0376485714285714,0.013736965683774,0.013464465683774067,0.0002724999999999325,418
0.0377242857142857,0.0137927427854093,0.013520242785409378,0.0002724999999999221,419
0.0378,0.0138486887678233,0.013576188767823391,0.00027249999999990823,420
0.0378757142857142,0.0139048042808988,0.013632304280898823,0.0002724999999999776,421
0.0379514285714285,0.0139610899795234,0.013688589979523401,0.00027249999999999844,422
0.0380271428571428,0.014017546523641702,0.013745046523641731,0.0002724999999999707,423
0.0381028571428571,0.0140741745783085,0.01380167457830854,0.0002724999999999603,424
0.0381785714285714,0.0141309748137423,0.013858474813742298,0.0002725000000000019,425
0.0382542857142857,0.0141879479053796,0.01391544790537965,0.00027249999999994987,426
0.03833,0.014245094533930601,0.013972594533930592,0.00027250000000000885,427
0.0384057142857142,0.014302415385434399,0.014029915385434404,0.00027249999999999497,428
0.0384814285714285,0.0143599111513167,0.014087411151316752,0.00027249999999994813,429
0.0385571428571428,0.014417582528446701,0.014145082528446748,0.00027249999999995334,430
0.0386328571428571,0.0144754302191957,0.014202930219195657,0.00027250000000004354,431
0.0387085714285714,0.0145334549314961,0.014260954931496102,0.00027249999999999844,432
0.0387842857142857,0.014591657378902001,0.014319157378902013,0.00027249999999998803,433
0.03886,0.014650038280649699,0.0143775382806497,0.00027249999999999844,434
0.0389357142857142,0.014708598361719501,0.014436098361719461,0.00027250000000004007,435
0.0390114285714285,0.0148003383528987,0.014494838352898658,0.00030550000000004185,436
0.0390871428571428,0.014859258990844702,0.014553758990844747,0.0003054999999999551,437
0.0391628571428571,0.014918361018150202,0.014612861018150257,0.0003054999999999447,438
0.0392385714285714,0.014977645183407998,0.01467214518340805,0.0003054999999999482,439
0.0393142857142857,0.015037112241277701,0.01473161224127778,0.0003054999999999204,440
0.03939,0.0150967629525533,0.014791262952553313,0.00030549999999998634,441
0.0394657142857142,0.015156598084231001,0.014851098084230976,0.0003055000000000245,442
0.0395414285714285,0.015216618409579202,0.014911118409579219,0.00030549999999998287,443
0.0396171428571428,0.015276824708208701,0.014971324708208694,0.00030550000000000715,444
0.0396928571428571,0.015337217766143801,0.015031717766143787,0.0003055000000000141,445
0.0397685714285714,0.0153977983758953,0.015092298375895347,0.0003054999999999534,446
0.0398442857142857,0.015458567336534002,0.015153067336534029,0.00030549999999997246,447
0.03992,0.015387525453765101,0.015214025453765136,0.00017349999999996535,448
0.0399957142857142,0.015580673540004301,0.01527517354000426,0.00030550000000004185,449
0.0400714285714285,0.0156420124144547,0.015336512414454703,0.00030549999999999675,450
0.0401471428571428,0.0157035429031849,0.015398042903184916,0.00030549999999998287,451
0.0402228571428571,0.015765265839208398,0.01545976583920839,0.00030550000000000715,452
0.0402985714285714,0.0158271820625638,0.015521682062563831,0.000305499999999969,453
0.0403742857142857,0.015889292420397,0.015583792420397091,0.00030549999999991,454
0.04045,0.015951597767044,0.015646097767044065,0.0003054999999999343,455
0.0405257142857142,0.016014098964115,0.01570859896411496,0.00030550000000004185,456
0.0406014285714285,0.0160767968805802,0.01577129688058016,0.0003055000000000384,457
0.0406771428571428,0.0161396923928566,0.015834192392856633,0.0003054999999999655,458
0.0407528571428571,0.0160707863848964,0.01589728638489641,0.00017349999999998963,459
0.0408285714285714,0.016266079748276298,0.015960579748276353,0.0003054999999999447,460
0.0409042857142857,0.016329573382288902,0.016024073382288957,0.0003054999999999447,461
0.04098,0.016393268194034902,0.01608776819403495,0.00030549999999995164,462
0.0410557142857142,0.016457165098517,0.016151665098517017,0.00030549999999998287,463
0.0411314285714285,0.0165212650187356,0.016215765018735617,0.00030549999999998287,464
0.0412071428571428,0.0165855688857852,0.01628006888578526,0.00030549999999994124,465
0.0412828571428571,0.0166500776389534,0.016344577638953382,0.00030550000000001756,466
0.0413585714285714,0.0167477922258203,0.016409292225820313,0.0003384999999999881,467
0.0414342857142857,0.0168127136023608,0.016474213602360822,0.0003384999999999777,468
0.04151,0.0168778427330473,0.016539342733047323,0.0003384999999999777,469
0.0415857142857142,0.016943180590954898,0.016604680590954844,0.00033850000000005404,470
0.0416614285714285,0.0170087281578679,0.01667022815786791,0.0003384999999999916,471
0.0417371428571428,0.017074486424388302,0.016735986424388352,0.00033849999999994995,472
0.0418128571428571,0.0171404563900458,0.016801956390045794,0.00033850000000000546,473
0.0418885714285714,0.0172066390634096,0.01686813906340958,0.00033850000000001934,474
0.0419642857142857,0.0172730354622023,0.016934535462202346,0.0003384999999999534,475
0.04204,0.017339646613415798,0.01700114661341582,0.0003384999999999777,476
0.0421157142857142,0.017406473553428198,0.01706797355342822,0.0003384999999999777,477
0.0421914285714285,0.017473517328124098,0.017135017328124058,0.00033850000000004016,478
0.0422671428571428,0.017540778993015302,0.01720227899301527,0.0003385000000000332,479
0.0423428571428571,0.017608259613364798,0.017269759613364848,0.00033849999999994995,480
0.0424185714285714,0.017708960264312498,0.017337460264312536,0.00037149999999996214,481
0.0424942857142857,0.0177768820310025,0.017405382031002566,0.0003714999999999344,482
0.04257,0.0178450260087133,0.01747352600871338,0.0003714999999999205,483
0.0426457142857142,0.0179133933029898,0.017541893302989796,0.00037150000000000377,484
0.0427214285714285,0.0179819850297776,0.01761048502977758,0.0003715000000000211,485
0.0427971428571428,0.0180508023155596,0.01767930231555965,0.00037149999999995173,486
0.0428728571428571,0.0181198462974953,0.017748346297495284,0.00037150000000001765,487
0.0429485714285714,0.018189118123561603,0.017817618123561627,0.000371499999999976,488
0.0430242857142857,0.0182586189526973,0.017887118952697324,0.000371499999999976,489
0.0431,0.0183283499549488,0.017956849954948888,0.00037149999999991357,490
0.0431757142857142,0.018398312311619702,0.01802681231161963,0.00037150000000007316,491
0.0432514285714285,0.018468507215421398,0.01809700721542136,0.00037150000000003847,492
0.0433271428571428,0.018538935870628,0.018167435870628038,0.00037149999999996214,493
0.0434028571428571,0.018609599493233098,0.018238099493233108,0.0003714999999999899,494
0.0434785714285714,0.0186804993111089,0.018308999311108957,0.0003714999999999413,495
0.0435542857142857,0.0187516365641694,0.018380136564169466,0.0003714999999999344,496
0.04363,0.0188230125045354,0.01845151250453541,0.0003714999999999899,497
0.0437057142857142,0.018927628396702798,0.018523128396702795,0.0004045000000000021,498
0.0437814285714285,0.0189994855177145,0.018594985517714463,0.0004045000000000368,499
0.0438571428571428,0.0190715851573342,0.0186670851573342,0.0004044999999999986,500
0.0439328571428571,0.019143928618224802,0.01873942861822482,0.00040449999999998126,501
0.0440085714285714,0.019216517216128798,0.01881201721612879,0.000404500000000009,502
0.0440842857142857,0.019289352280052602,0.01888485228005265,0.0004044999999999535,503
0.04416,0.019362435152454498,0.018957935152454503,0.00040449999999999514,504
0.0442357142857142,0.019435767189435002,0.019031267189434993,0.000404500000000009,505
0.0443114285714285,0.0195093497609325,0.01910484976093242,0.0004045000000000784,506
0.0443871428571428,0.019583184250920302,0.019178684250920355,0.00040449999999994657,507
0.0444628571428571,0.019657272057609698,0.01925277205760975,0.00040449999999994657,508
0.0445385714285714,0.019731614593654898,0.019327114593654937,0.00040449999999996045,509
0.0446142857142857,0.019806213286363,0.01940171328636308,0.0004044999999999188,510
0.04469,0.0198810695779075,0.019476569577907547,0.0004044999999999535,511
0.0447657142857142,0.0199561849255459,0.019551684925545827,0.00040450000000007147,512
0.0448414285714285,0.0200315608018415,0.01962706080184145,0.00040450000000005065,513
0.0449171428571428,0.0201071986948895,0.019702698694889442,0.0004045000000000576,514
0.0449928571428571,0.0201831001085473,0.01977860010854733,0.0004044999999999674,515
0.0450685714285714,0.0202592665626696,0.019854766562669657,0.0004044999999999431,516
0.0451442857142857,0.020335699593347502,0.019931199593347472,0.00040450000000002984,517
0.04522,0.0204124007531524,0.020007900753152466,0.0004044999999999327,518
0.0452957142857142,0.0204893716113857,0.020084871611385648,0.00040450000000005065,519
0.0453714285714285,0.0205666137543316,0.02016211375433162,0.00040449999999998126,520
0.0454471428571428,0.0206441287855166,0.0202396287855166,0.0004045000000000021,521
0.0455228571428571,0.0207219183259729,0.020317418325972864,0.0004045000000000368,522
0.0455985714285714,0.0207999840145078,0.020395484014507796,0.0004045000000000021,523
0.0456742857142857,0.020878327507978398,0.02047382750797838,0.00040450000000001596,524
0.04575,0.0209569504815714,0.02055245048157145,0.00040449999999995004,525
0.0458257142857142,0.0210358546290891,0.02063135462908909,0.000404500000000009,526
0.0459014285714285,0.0211150416632409,0.02071054166324092,0.00040449999999998126,527
0.0459771428571428,0.021194513315940702,0.020790013315940693,0.000404500000000009,528
0.0460528571428571,0.021274271338610498,0.020869771338610565,0.0004044999999999327,529
0.0461285714285714,0.021354317502490602,0.020949817502490586,0.00040450000000001596,530
0.0462042857142857,0.0214346535989552,0.021030153598955215,0.00040449999999998473,531
0.0462799999999999,0.0215152814398359,0.021110781439835836,0.00040450000000006453,532
0.0463557142857142,0.021596202857751,0.021191702857750898,0.0004045000000001027,533
0.0464314285714285,0.0216774197064418,0.02127291970644174,0.00040450000000006106,534
0.0465071428571428,0.0217589338611165,0.021354433861116483,0.00040450000000001596,535
0.0465828571428571,0.021840747218800798,0.021436247218800872,0.00040449999999992575,536
0.0466585714285714,0.021922861698696602,0.021518361698696663,0.00040449999999993963,537
0.0467342857142857,0.0220052792425474,0.021600779242547448,0.0004044999999999535,538
0.04681,0.022088001815012498,0.02168350181501258,0.0004044999999999188,539
0.0468857142857142,0.022171031404049,0.02176653140404896,0.00040450000000004024,540
0.0469614285714285,0.0222873700213017,0.02184987002130169,0.0004375000000000108,541
0.0470371428571428,0.022371019702502,0.021933519702502048,0.0004374999999999518,542
0.0471128571428571,0.0224549825078754,0.02201748250787542,0.00043749999999997957,543
0.0471885714285714,0.0225392605225575,0.022101760522557537,0.0004374999999999622,544
0.0472642857142857,0.0226238558570201,0.022186355857020133,0.0004374999999999657,545
0.04734,0.022708770647506,0.02227127064750606,0.0004374999999999414,546
0.0474157142857142,0.0228270070564739,0.022356507056473844,0.0004705000000000542,547
0.0474914285714285,0.022912567273053,0.022442067273052993,0.00047050000000000564,548
0.0475671428571428,0.022998453513508398,0.0225279535135084,0.0004704999999999987,549
0.0476428571428571,0.023084668021716298,0.022614168021716292,0.00047050000000000564,550
0.0477185714285714,0.023171213069650698,0.022700713069650734,0.000470499999999964,551
0.0477942857142857,0.023258090957881,0.022787590957881007,0.00047049999999999176,552
0.04787,0.0233453040160808,0.02287480401608081,0.00047049999999999176,553
0.0479457142857142,0.023432854603549,0.02296235460354895,0.00047050000000004727,554
0.0480214285714285,0.0235207451097428,0.02305024510974278,0.0004705000000000195,555
0.0480971428571428,0.023608977954822898,0.02313847795482294,0.00047049999999995706,556
0.0481728571428571,0.023697555590212,0.02322705559021203,0.00047049999999997094,557
0.0482485714285714,0.0238194804991661,0.023315980499166118,0.0005034999999999831,558
0.0483242857142857,0.023908755197359702,0.023405255197359705,0.000503499999999997,559
0.0484,0.023998382233484702,0.0234948822334847,0.0005035000000000039,560
0.0484757142857142,0.024088364189864,0.02358486418986401,0.0005034999999999901,561
0.0485514285714285,0.024178703683079998,0.02367520368307991,0.0005035000000000872,562
0.0486271428571428,0.0242694033646173,0.023765903364617272,0.0005035000000000282,563
0.0487028571428571,0.024360465921523,0.02385696592152301,0.0005034999999999901,564
0.0487785714285714,0.0244518940770814,0.023948394077081443,0.0005034999999999554,565
0.0488542857142857,0.0244116905915066,0.024040190591506604,0.00037149999999999683,566
0.04893,0.0246358582626514,0.024132358262651407,0.0005034999999999935,567
0.0490057142857142,0.0247283999267346,0.024224899926734537,0.0005035000000000629,568
0.0490814285714285,0.0248213184590865,0.024317818459086475,0.0005035000000000248,569
0.0491571428571428,0.0249146167749127,0.024411116774912638,0.0005035000000000629,570
0.0492328571428571,0.0250082978300776,0.024504797830077592,0.0005035000000000074,571
0.0493085714285714,0.025102364621908402,0.02459886462190846,0.0005034999999999415,572
0.0493842857142857,0.025196820190019002,0.024693320190019005,0.000503499999999997,573
0.04946,0.0252916676171554,0.024788167617155417,0.0005034999999999831,574
0.0495357142857142,0.0253869100300635,0.024883410030063446,0.0005035000000000525,575
0.0496114285714285,0.0254825506003794,0.024979050600379325,0.0005035000000000733,576
0.0496871428571428,0.0255785925455424,0.025075092545542396,0.0005035000000000039,577
0.0497628571428571,0.0256750391297337,0.025171539129733668,0.0005035000000000317,578
0.0498385714285714,0.0257718936648381,0.025268393664838157,0.0005034999999999415,579
0.0499142857142857,0.0258691595114337,0.025365659511433707,0.0005034999999999935,580
0.04999,0.0259668400798059,0.02546334007980597,0.0005034999999999311,581
0.0500657142857142,0.026064938830991202,0.025561438830991136,0.0005035000000000664,582
0.0501414285714285,0.026163459277847502,0.02565995927784743,0.0005035000000000733,583
0.0502171428571428,0.026262404986155,0.025758904986154955,0.0005035000000000456,584
0.0502928571428571,0.026361779575747202,0.02585827957574719,0.0005035000000000109,585
0.0503685714285714,0.026461586721673,0.02595808672167306,0.0005034999999999415,586
0.0504442857142857,0.026561830155391798,0.0260583301553918,0.000503499999999997,587
0.05052,0.0266295136660016,0.026159013666001624,0.0004704999999999779,588
0.0505957142857142,0.026730641101502597,0.02626014110150253,0.0004705000000000681,589
0.0506714285714285,0.0268322163700964,0.0263617163700963,0.0004705000000000993,590
0.0507471428571428,0.0269342434415222,0.026463743441522122,0.0004705000000000785,591
0.0508228571428571,0.0270367263484322,0.026566226348432184,0.00047050000000001604,592
0.0508985714285714,0.0271726691878066,0.02666916918780666,0.0005034999999999415,593
0.0509742857142857,0.027276076122410002,0.02677257612240997,0.0005035000000000317,594
0.05105,0.0274129513822903,0.026876451382290313,0.0005364999999999884,595
0.0511257142857142,0.027517299266323098,0.02698079926632299,0.0005365000000001063,596
0.0512014285714285,0.0276221241438011,0.027085624143801015,0.0005365000000000855,597
0.0512771428571428,0.0277274304560715,0.027190930456071488,0.0005365000000000127,598
0.0513528571428571,0.027833222718223402,0.02729672271822342,0.0005364999999999814,599
0.0514285714285714,0.027939505520826,0.027403005520826,0.0005364999999999988,600
0.0515042857142857,0.0280462835317201,0.027509783531720115,0.0005364999999999849,601
0.05158,0.028186561497865498,0.027617061497865518,0.0005694999999999797,602
0.0516557142857142,0.0282943442472451,0.027724844247245015,0.0005695000000000838,603
0.0517314285714285,0.028402636690829,0.027833136690828965,0.0005695000000000353,604
0.0518071428571428,0.0285114438246006,0.02794194382460055,0.0005695000000000491,605
0.0518828571428571,0.0286207707316463,0.028051270731646323,0.0005694999999999763,606
0.0519585714285714,0.0287306225843133,0.028161122584313372,0.0005694999999999277,607
0.0520342857142857,0.0288410046464357,0.02827150464643568,0.0005695000000000214,608
0.05211,0.028951922275633,0.028382422275633076,0.0005694999999999242,609
0.0521857142857142,0.0290633809256848,0.028493880925684695,0.0005695000000001046,610
0.0522614285714285,0.0291753861489819,0.028605886148981907,0.0005694999999999936,611
0.0523371428571428,0.0292879435990605,0.028718443599060506,0.0005694999999999936,612
0.0524128571428571,0.0294010590332196,0.028831559033219593,0.0005695000000000075,613
0.0524885714285714,0.0295147383152272,0.028945238315227224,0.0005694999999999763,614
0.0525642857142857,0.029628987418118598,0.029059487418118632,0.0005694999999999659,615
0.05264,0.0297438124270896,0.029174312427089635,0.0005694999999999659,616
0.0527157142857142,0.029859219542489802,0.029289719542489684,0.0005695000000001185,617
0.0527914285714285,0.029975215082919802,0.029405715082919816,0.0005694999999999867,618
0.0528671428571428,0.030091805488437,0.029522305488436942,0.0005695000000000561,619
0.0529428571428571,0.03020899732387335,0.02963949732387334,0.000569500000000011,620
0.0530185714285714,0.0303267972822726,0.02975729728227261,0.0005694999999999902,621
0.0530942857142857,0.030445212188449602,0.02987571218844961,0.0005694999999999936,622
0.05317,0.030564249002678498,0.029994749002678553,0.000569499999999945,623
0.0532457142857142,0.0306839148245153,0.030114414824515143,0.0005695000000001567,624
0.0533214285714285,0.0308042168967605,0.03023471689676041,0.0005695000000000908,625
0.0533971428571428,0.0309251626095691,0.030355662609569026,0.0005695000000000734,626
0.0534728571428571,0.031046759504713,0.03047725950471295,0.0005695000000000491,627
0.0535485714285714,0.0311360152800047,0.030599515280004742,0.0005364999999999572,628
0.0536242857142857,0.0312589377938889,0.03072243779388889,0.0005365000000000092,629
0.0537,0.0313825350702089,0.030846035070208937,0.0005364999999999606,630
0.0537757142857142,0.0315068153031588,0.03097031530315874,0.0005365000000000578,631
0.0538514285714285,0.0316317868624271,0.03109528686242709,0.0005365000000000057,632
0.0539271428571428,0.031757458298543303,0.031220958298543214,0.000536500000000089,633
0.0540028571428571,0.0318838383484359,0.0313473383484359,0.0005365000000000023,634
0.0540785714285714,0.032010935941213806,0.03147443594121385,0.0005364999999999537,635
0.0541542857142857,0.0321387602041799,0.031602260204179916,0.0005364999999999814,636
0.05423,0.0322673204690901,0.03173082046909012,0.0005364999999999814,637
0.0543057142857142,0.032396626278670196,0.03186012627867002,0.0005365000000001757,638
0.0543814285714285,0.032526687393402295,0.0319901873934022,0.0005365000000000925,639
0.0544571428571428,0.0326575137985963,0.0321210137985962,0.0005365000000000994,640
0.0545328571428571,0.0327891157117596,0.03225261571175955,0.0005365000000000508,641
0.0546085714285714,0.032921503590281995,0.032385003590282,0.0005364999999999953,642
0.0546842857142857,0.0330546881394516,0.03251818813945162,0.0005364999999999814,643
0.05476,0.0331886803208194,0.032652180320819506,0.0005364999999998912,644
0.0548357142857142,0.033323491360931795,0.03278699136093165,0.000536500000000148,645
0.0549114285714285,0.0334591327604499,0.032922632760449856,0.0005365000000000439,646
0.0549871428571428,0.033562616303679405,0.03305911630367932,0.0005035000000000872,647
0.0550628571428571,0.033699954068529506,0.03319645406852944,0.0005035000000000664,648
0.0551385714285714,0.0338381584369296,0.03333465843692955,0.0005035000000000456,649
0.0552142857142857,0.034010242105726396,0.03347374210572643,0.0005364999999999676,650
0.05529,0.0341502180980901,0.03361371809809017,0.0005364999999999329,651
0.0553657142857142,0.0343240997754592,0.0337545997754591,0.0005695000000000977,652
0.0554414285714285,0.0344659008500545,0.03389640085005443,0.00056950000000007,653
0.0555171428571428,0.0346086353979973,0.03403913539799722,0.0005695000000000838,654
0.0555928571428571,0.034521317873066296,0.034182817873066235,0.000338500000000061,655
0.0556685714285714,0.034731963121133094,0.034327463121133085,0.000404500000000009,656
0.0557442857142857,0.0350425863953162,0.03447308639531625,0.000569499999999945,657
0.0558199999999999,0.0350572033718996,0.03461970337189946,0.0004375000000001461,658
0.0558957142857142,0.035336830167061795,0.034767330167061704,0.0005695000000000908,659
0.0559714285714285,0.035485483354467995,0.03491598335446787,0.0005695000000001255,660
0.0560471428571428,0.0354371799837793,0.03506567998377917,0.00037150000000012867,661
0.0561228571428571,0.035653937600139005,0.035216437600138956,0.00043750000000004896,662
0.0561985714285714,0.035805774264699594,0.035368274264699656,0.00043749999999993794,663
0.0562742857142857,0.036123708576258906,0.03552120857625893,0.000602499999999978,664
0.05635,0.036244759694079906,0.035675259694079905,0.0005695000000000006,665
0.0564257142857142,0.0363999473619747,0.035830447361974584,0.0005695000000001185,666
0.0565014285714285,0.036556291933739604,0.03598679193373948,0.0005695000000001255,667
0.0565771428571428,0.0367138144000336,0.03614431440003356,0.0005695000000000422,668
0.0566528571428571,0.036872536416804394,0.03630303641680435,0.0005695000000000422,669
0.0567285714285714,0.036867480335369796,0.036462980335369766,0.00040450000000002984,670
0.0568042857142857,0.037193669234276,0.03662416923427607,0.0005694999999999312,671
0.05688,0.037356126953062105,0.036786626953062146,0.0005694999999999589,672
0.0569557142857142,0.0373548781280717,0.036950378128071476,0.0004045000000002241,673
0.0570314285714285,0.0375199482304664,0.03711544823046622,0.0004045000000001825,674
0.0571071428571428,0.037653363606609605,0.03728186360660946,0.00037150000000014255,675
0.0571828571428571,0.0378211515210021,0.03744965152100207,0.00037150000000003153,676
0.0572585714285714,0.037957340201971904,0.0376188402019719,0.00033850000000000546,677
0.0573342857142857,0.0383919588903354,0.03778945889033536,0.0006025000000000405,678
0.05741,0.038300037891271496,0.037961537891271574,0.0003384999999999222,679
0.0574857142857142,0.03840760862967195,0.038135108629671816,0.00027250000000013375,680
0.0575614285714285,0.03861570370925545,0.038310203709255315,0.00030550000000013205,681
0.0576371428571428,0.038594356975766006,0.03848685697576591,0.00010750000000009363,682
0.0577128571428571,0.038739603584604404,0.03866510358460434,7.450000000006063e-05,683
0.0577885714285714,0.0390844800732799,0.03884498007327984,0.0002395000000000591,684
0.0578642857142857,0.039497024439109296,0.03902652443910934,0.00047049999999995706,685
0.05794,0.0396802762226362,0.0392097762226362,0.0004704999999999987,686
